UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
RO,2010,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RO,2010,2018,Baixada,REGISTRO CANCELADO,2
RO,2011,Não se aplica,Ativa,NÃO INFORMADO,2371
RO,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
RO,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,10
RO,2012,Não se aplica,Ativa,NÃO INFORMADO,2722
RO,2013,Não se aplica,Ativa,NÃO INFORMADO,3018
RO,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
RO,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RO,2014,Não se aplica,Ativa,NÃO INFORMADO,3203
RO,2014,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
RO,2015,Não se aplica,Ativa,NÃO INFORMADO,5060
RO,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RO,2016,Não se aplica,Ativa,NÃO INFORMADO,5495
RO,2017,Não se aplica,Ativa,NÃO INFORMADO,6872
RO,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RO,2018,Não se aplica,Ativa,NÃO INFORMADO,8395
RO,2019,Não se aplica,Ativa,NÃO INFORMADO,12215
RO,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RO,2020,Não se aplica,Ativa,NÃO INFORMADO,9005
RR,2005,Não se aplica,Ativa,NÃO INFORMADO,2
RR,2006,Não se aplica,Ativa,NÃO INFORMADO,3
RR,2007,Não se aplica,Ativa,NÃO INFORMADO,9
RR,2008,Não se aplica,Ativa,NÃO INFORMADO,11
RR,2008,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RR,2009,Não se aplica,Ativa,NÃO INFORMADO,21
RR,2010,Não se aplica,Ativa,NÃO INFORMADO,579
RR,2010,2018,Baixada,REGISTRO CANCELADO,1
RR,2011,Não se aplica,Ativa,NÃO INFORMADO,644
RR,2012,Não se aplica,Ativa,NÃO INFORMADO,665
RR,2013,Não se aplica,Ativa,NÃO INFORMADO,800
RR,2014,Não se aplica,Ativa,NÃO INFORMADO,793
RR,2015,Não se aplica,Ativa,NÃO INFORMADO,1462
RR,2016,Não se aplica,Ativa,NÃO INFORMADO,1444
RR,2017,Não se aplica,Ativa,NÃO INFORMADO,1780
RR,2018,Não se aplica,Ativa,NÃO INFORMADO,2099
RR,2018,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RR,2019,Não se aplica,Ativa,NÃO INFORMADO,3296
RR,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RR,2020,Não se aplica,Ativa,NÃO INFORMADO,2313
RS,2005,Não se aplica,Ativa,NÃO INFORMADO,719
RS,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,5
RS,2006,Não se aplica,Ativa,NÃO INFORMADO,682
RS,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
RS,2006,2007,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2006,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2006,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2007,Não se aplica,Ativa,NÃO INFORMADO,861
RS,2007,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
RS,2007,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
RS,2007,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,3
RS,2007,2007,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2007,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
RS,2007,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2007,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2007,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2007,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2008,Não se aplica,Ativa,NÃO INFORMADO,991
RS,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
RS,2008,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,4
RS,2008,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2008,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2008,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2008,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2008,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,Não se aplica,Ativa,NÃO INFORMADO,2638
RS,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,6
RS,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
RS,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,28
RS,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2009,2011,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2009,2018,Baixada,REGISTRO CANCELADO,1
RS,2009,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2010,Não se aplica,Ativa,NÃO INFORMADO,14845
RS,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,10
RS,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
RS,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,4
RS,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,83
RS,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,2
RS,2010,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2010,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
RS,2010,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2010,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2010,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2010,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2010,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2010,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2010,2018,Baixada,REGISTRO CANCELADO,5
RS,2010,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,Não se aplica,Ativa,NÃO INFORMADO,19252
RS,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,5
RS,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
RS,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
RS,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,31
RS,2011,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2011,2012,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2011,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2016,Baixada,EXTINCAO-UNIFICACAO DA FILIAL,1
RS,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2011,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2012,Não se aplica,Ativa,NÃO INFORMADO,24767
RS,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,8
RS,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
RS,2012,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
RS,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
RS,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
RS,2012,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RS,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
RS,2012,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2013,Não se aplica,Ativa,NÃO INFORMADO,29912
RS,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
RS,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2013,2017,Baixada,EXTINCAO-UNIFICACAO DA FILIAL,1
RS,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2014,Não se aplica,Ativa,NÃO INFORMADO,34615
RS,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
RS,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2015,Não se aplica,Ativa,NÃO INFORMADO,52397
RS,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
RS,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
RS,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
RS,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2015,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2016,Não se aplica,Ativa,NÃO INFORMADO,60491
RS,2016,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
RS,2016,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,11
RS,2016,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RS,2017,Não se aplica,Ativa,NÃO INFORMADO,75091
RS,2017,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RS,2017,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
RS,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RS,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
RS,2018,Não se aplica,Ativa,NÃO INFORMADO,96841
RS,2018,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RS,2019,Não se aplica,Ativa,NÃO INFORMADO,127242
RS,2019,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
RS,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
RS,2020,Não se aplica,Ativa,NÃO INFORMADO,83849
RS,2020,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
SC,2005,Não se aplica,Ativa,NÃO INFORMADO,290
SC,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
SC,2005,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2006,Não se aplica,Ativa,NÃO INFORMADO,300
SC,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
SC,2006,2007,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2006,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2006,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2006,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SC,2006,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2007,Não se aplica,Ativa,NÃO INFORMADO,342
SC,2007,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SC,2007,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
SC,2007,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2007,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2007,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2008,Não se aplica,Ativa,NÃO INFORMADO,411
SC,2008,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
SC,2008,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SC,2008,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2008,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SC,2008,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2008,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2008,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2008,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2008,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2009,Não se aplica,Ativa,NÃO INFORMADO,1225
SC,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,13
SC,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2010,Não se aplica,Ativa,NÃO INFORMADO,9580
SC,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,5
SC,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
SC,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,54
SC,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,3
SC,2010,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2010,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2010,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2010,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2010,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2010,2018,Baixada,REGISTRO CANCELADO,1
SC,2011,Não se aplica,Ativa,NÃO INFORMADO,11340
SC,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
SC,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
SC,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,19
SC,2011,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2011,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SC,2011,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2011,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2011,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2012,Não se aplica,Ativa,NÃO INFORMADO,14967
SC,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
SC,2012,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
SC,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
SC,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2012,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2012,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2013,Não se aplica,Ativa,NÃO INFORMADO,18444
SC,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SC,2013,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
SC,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2014,Não se aplica,Ativa,NÃO INFORMADO,21757
SC,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SC,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SC,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SC,2014,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2015,Não se aplica,Ativa,NÃO INFORMADO,33438
SC,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
SC,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2015,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2015,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2016,Não se aplica,Ativa,NÃO INFORMADO,40059
SC,2016,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
SC,2016,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SC,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
SC,2016,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2017,Não se aplica,Ativa,NÃO INFORMADO,50788
SC,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SC,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2017,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2018,Não se aplica,Ativa,NÃO INFORMADO,66066
SC,2018,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
SC,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SC,2018,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SC,2019,Não se aplica,Ativa,NÃO INFORMADO,94765
SC,2019,Não se aplica,NULA,ANULACAO POR VICIOS,1
SC,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SC,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SC,2020,Não se aplica,Ativa,NÃO INFORMADO,67473
SC,2020,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2005,Não se aplica,Ativa,NÃO INFORMADO,17
SE,2006,Não se aplica,Ativa,NÃO INFORMADO,17
SE,2007,Não se aplica,Ativa,NÃO INFORMADO,17
SE,2008,Não se aplica,Ativa,NÃO INFORMADO,20
SE,2008,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2009,Não se aplica,Ativa,NÃO INFORMADO,24
SE,2010,Não se aplica,Ativa,NÃO INFORMADO,2691
SE,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
SE,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
SE,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,61
SE,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
SE,2010,2018,Baixada,REGISTRO CANCELADO,1
SE,2011,Não se aplica,Ativa,NÃO INFORMADO,2383
SE,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,12
SE,2012,Não se aplica,Ativa,NÃO INFORMADO,2701
SE,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,2
SE,2013,Não se aplica,Ativa,NÃO INFORMADO,2897
SE,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2014,Não se aplica,Ativa,NÃO INFORMADO,3762
SE,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2015,Não se aplica,Ativa,NÃO INFORMADO,6006
SE,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2016,Não se aplica,Ativa,NÃO INFORMADO,6136
SE,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SE,2017,Não se aplica,Ativa,NÃO INFORMADO,6772
SE,2018,Não se aplica,Ativa,NÃO INFORMADO,8968
SE,2019,Não se aplica,Ativa,NÃO INFORMADO,13207
SE,2020,Não se aplica,Ativa,NÃO INFORMADO,9830
SP,2005,Não se aplica,Ativa,NÃO INFORMADO,1706
SP,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SP,2005,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,4
SP,2005,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
